ANYO,MES,COD_PROV,NOM_PROV,COD_MUN,NOM_MUN,COD_SECTOR,DESC_SECTOR,COD_GRUPO,DESC_GRUPO,COD_GENERO,DESC_GENERO,RANGO_EDAD,NUM_CONTRATOS
2018,1,46,VALENCIA,250,VALENCIA,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,5
2018,1,46,VALENCIA,202,"POBLA DE VALLBONA, LA",S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,>44  ,3
2018,1,46,VALENCIA,65,BENIPARRELL,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,46,VALENCIA,211,REAL DE GANDIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,83,CARCAIXENT,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,111,CHIVA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,1,ADEMUZ,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,233,SOLLANA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,4
2018,1,46,VALENCIA,133,GESTALGAR,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,46,VALENCIA,113,DAIMUS,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,30
2018,1,46,VALENCIA,147,LLIRIA,A ,Agricultura,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,109,CHESTE,I ,Industria,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,<25  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,5
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,16
2018,1,46,VALENCIA,17,ALZIRA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,<25  ,1
2018,1,46,VALENCIA,195,PILES,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,46,VALENCIA,28,ALGAR DE PALANCIA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,46,VALENCIA,183,"OLLERIA, L'",S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,2
2018,1,46,VALENCIA,207,RAFELBUÃ‘OL/RAFELBUNYOL,S ,Servicios,1,Directores y gerentes,M,Mujer,>44  ,1
2018,1,46,VALENCIA,110,XIRIVELLA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,5
2018,1,46,VALENCIA,85,CARLET,I ,Industria,9,Ocupaciones elementales,M,Mujer,<25  ,2
2018,1,46,VALENCIA,21,ALDAIA,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,46,VALENCIA,131,GANDIA,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,46,VALENCIA,194,PICASSENT,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,7
2018,1,46,VALENCIA,83,CARCAIXENT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,1
2018,1,46,VALENCIA,135,GODELLA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,46,VALENCIA,15,ALCASSER,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,2
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,3
2018,1,46,VALENCIA,184,ONTINYENT,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,13
2018,1,46,VALENCIA,102,QUART DE POBLET,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,10
2018,1,46,VALENCIA,83,CARCAIXENT,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,7
2018,1,46,VALENCIA,94,CATARROJA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,4
2018,1,46,VALENCIA,235,SUECA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,203,"POBLA LLARGA, LA",C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,2
2018,1,46,VALENCIA,17,ALZIRA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,7
2018,1,46,VALENCIA,142,JALANCE,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,46,VALENCIA,164,MASSAMAGRELL,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,3
2018,1,46,VALENCIA,131,GANDIA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,I ,Industria,9,Ocupaciones elementales,M,Mujer,>44  ,4
2018,1,46,VALENCIA,205,PUÃ‡OL,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,3
2018,1,46,VALENCIA,32,ALMASSERA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,255,VILLALONGA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,46,VALENCIA,139,GUADASSUAR,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,46,VALENCIA,15,ALCASSER,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,<25  ,1
2018,1,46,VALENCIA,7,ALBAL,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,8,ALBALAT DE LA RIBERA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,9
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,28
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,3
2018,1,46,VALENCIA,230,SILLA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,34,ALMOINES,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,2
2018,1,46,VALENCIA,202,"POBLA DE VALLBONA, LA",S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,2
2018,1,46,VALENCIA,230,SILLA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,7
2018,1,46,VALENCIA,177,MUSEROS,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,12
2018,1,46,VALENCIA,94,CATARROJA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,1
2018,1,46,VALENCIA,257,VILLANUEVA DE CASTELLON,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,4
2018,1,46,VALENCIA,202,"POBLA DE VALLBONA, LA",S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,5
2018,1,46,VALENCIA,213,REQUENA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,>44  ,1
2018,1,46,VALENCIA,6,ALBAIDA,C ,Construccion,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,143,XERACO,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,9
2018,1,46,VALENCIA,5,ALAQUAS,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,2
2018,1,46,VALENCIA,19,"ALCUDIA, L'",S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,10
2018,1,46,VALENCIA,145,XATIVA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,5
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,25-44,1
2018,1,46,VALENCIA,198,POTRIES,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,<25  ,6
2018,1,46,VALENCIA,21,ALDAIA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,<25  ,29
2018,1,46,VALENCIA,83,CARCAIXENT,A ,Agricultura,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,25-44,3
2018,1,46,VALENCIA,83,CARCAIXENT,A ,Agricultura,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",M,Mujer,25-44,6
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,177,MUSEROS,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,46,VALENCIA,13,ALBORAYA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,3
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,46,VALENCIA,70,BETERA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,25-44,1
2018,1,46,VALENCIA,135,GODELLA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,194,PICASSENT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,46,VALENCIA,123,FAVARA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,2
2018,1,46,VALENCIA,159,MANISES,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,46,VALENCIA,257,VILLANUEVA DE CASTELLON,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,25-44,3
2018,1,46,VALENCIA,168,MIRAMAR,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,213,REQUENA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,46,VALENCIA,31,ALGINET,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,250,VALENCIA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,>44  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,46,VALENCIA,903,SAN ANTONIO DE BENAGEBER,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,5
2018,1,46,VALENCIA,171,MONCADA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,4
2018,1,46,VALENCIA,177,MUSEROS,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,<25  ,1
2018,1,46,VALENCIA,250,VALENCIA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,46,VALENCIA,250,VALENCIA,C ,Construccion,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,<25  ,2
2018,1,46,VALENCIA,165,MASSANASSA,I ,Industria,9,Ocupaciones elementales,H,Hombre,<25  ,2
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,<25  ,6
2018,1,46,VALENCIA,232,SINARCAS,A ,Agricultura,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,<25  ,1
2018,1,3,ALICANTE,99,ORIHUELA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,3,ALICANTE,88,MONFORTE DEL CID,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,4
2018,1,46,VALENCIA,21,ALDAIA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,46,VALENCIA,177,MUSEROS,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,244,TORRENT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,>44  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,46,VALENCIA,102,QUART DE POBLET,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,5
2018,1,46,VALENCIA,39,ANNA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,46,VALENCIA,94,CATARROJA,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,25-44,6
2018,1,46,VALENCIA,220,SAGUNTO/SAGUNT,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,223,SEDAVI,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,46,VALENCIA,113,DAIMUS,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,46,VALENCIA,85,CARLET,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,>44  ,1
2018,1,46,VALENCIA,244,TORRENT,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,7
2018,1,46,VALENCIA,228,SERRA,C ,Construccion,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,46,VALENCIA,202,"POBLA DE VALLBONA, LA",S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,3
2018,1,46,VALENCIA,199,"POBLA DE FARNALS, LA",S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,>44  ,7
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,8
2018,1,46,VALENCIA,184,ONTINYENT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,>44  ,2
2018,1,46,VALENCIA,233,SOLLANA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,25-44,2
2018,1,46,VALENCIA,216,ROCAFORT,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,46,VALENCIA,145,XATIVA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,46,VALENCIA,109,CHESTE,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,>44  ,3
2018,1,46,VALENCIA,235,SUECA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,6
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,3,ALICANTE,76,GUARDAMAR DEL SEGURA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,3
2018,1,3,ALICANTE,140,VILLENA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,3,ALICANTE,101,PEDREGUER,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,93,NOVELDA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,3,ALICANTE,19,ASPE,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,3,ALICANTE,48,CALLOSA D'EN SARRIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,119,SANT JOAN D'ALACANT,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,I ,Industria,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,3,ALICANTE,83,JIJONA/XIXONA,I ,Industria,9,Ocupaciones elementales,M,Mujer,>44  ,6
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,5
2018,1,3,ALICANTE,39,BENIMASSOT,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,3
2018,1,3,ALICANTE,58,COX,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,<25  ,2
2018,1,3,ALICANTE,139,"VILLAJOYOSA/VILA JOIOSA, LA",S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,6
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,<25  ,1
2018,1,3,ALICANTE,66,ELDA,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,4
2018,1,3,ALICANTE,138,VERGER (EL),S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,1
2018,1,3,ALICANTE,93,NOVELDA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,86,MILLENA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,3,ALICANTE,122,SAN VICENTE DEL RASPEIG/SANT V,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,7
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,4
2018,1,3,ALICANTE,90,MUTXAMEL,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,<25  ,1
2018,1,3,ALICANTE,118,SAN FULGENCIO,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,46,VALENCIA,184,ONTINYENT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,11
2018,1,46,VALENCIA,260,VINALESA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,<25  ,1
2018,1,46,VALENCIA,5,ALAQUAS,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,6
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,9
2018,1,46,VALENCIA,109,CHESTE,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,5
2018,1,46,VALENCIA,16,ALCANTERA DE XUQUER,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,46,VALENCIA,44,AYORA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,4
2018,1,46,VALENCIA,199,"POBLA DE FARNALS, LA",S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,5
2018,1,46,VALENCIA,213,REQUENA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,25-44,3
2018,1,46,VALENCIA,250,VALENCIA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,6
2018,1,46,VALENCIA,57,BENICOLET,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,46,VALENCIA,90,CASTELLO DE RUGAT,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,2
2018,1,3,ALICANTE,47,CALP,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,3
2018,1,3,ALICANTE,99,ORIHUELA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,5
2018,1,3,ALICANTE,94,"NUCIA, LA",S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,1
2018,1,3,ALICANTE,18,ALTEA,S ,Servicios,1,Directores y gerentes,H,Hombre,>44  ,1
2018,1,3,ALICANTE,104,PETRER,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,6
2018,1,3,ALICANTE,902,PILAR DE LA HORADADA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,6
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,3,ALICANTE,902,PILAR DE LA HORADADA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,<25  ,4
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,58,COX,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,25-44,2
2018,1,3,ALICANTE,56,COCENTAINA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,3,ALICANTE,23,BENEIXAMA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,5
2018,1,3,ALICANTE,49,CALLOSA DE SEGURA,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,10
2018,1,3,ALICANTE,69,FINESTRAT,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,3
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,4
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,3,ALICANTE,77,"FONDÃ“ DE LES NEUS, EL / HONDÃ“N",S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,4
2018,1,46,VALENCIA,249,UTIEL,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,46,VALENCIA,194,PICASSENT,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,46,VALENCIA,48,BELLREGUARD,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,2
2018,1,46,VALENCIA,131,GANDIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,46,VALENCIA,109,CHESTE,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,4
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,46,VALENCIA,131,GANDIA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,5
2018,1,46,VALENCIA,230,SILLA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,3
2018,1,46,VALENCIA,102,QUART DE POBLET,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,184,ONTINYENT,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,46,VALENCIA,83,CARCAIXENT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,3
